QuerySId;SessionSId;UserSId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;RED;Edit index;Jaccard index;Cosine index;Common fragments index;Common tables index;Vote;ExplorationSId;GroundTruth;ChangeSession
818;14;12;6;10;1;6;16;6;10;1;6;16;2.092650786;1.328401484;-0.575946454;2.72534791;2.58541465;2.018090609;1.517321452;-0.249101305;2.621808152;2.52490089;0;1;1;1;1;1;0;18;0;0
819;14;12;6;10;1;6;16;6;10;1;6;16;2.092650786;1.328401484;-0.575946454;2.72534791;2.58541465;2.018090609;1.517321452;-0.249101305;2.621808152;2.52490089;0;1;1;1;1;1;0;18;0;0
820;14;12;6;10;1;6;16;6;10;1;6;16;2.092650786;1.328401484;-0.575946454;2.72534791;2.58541465;2.018090609;1.517321452;-0.249101305;2.621808152;2.52490089;0;1;1;1;1;1;0;18;0;0
821;14;12;6;10;1;6;16;6;10;1;6;16;2.092650786;1.328401484;-0.575946454;2.72534791;2.58541465;2.018090609;1.517321452;-0.249101305;2.621808152;2.52490089;0;1;1;1;1;1;0;18;0;0
822;14;12;3;2;1;3;7;0;0;0;0;0;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;32;0;0;0.638958847773491;0;0;1;19;1;0
823;14;12;1;2;1;1;1;1;0;1;1;1;-2.30874481;0.242052298;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;8;0.2;0.272727272727273;0.725318520735366;0.3;0.166666666666667;1;19;0;0
824;14;12;1;1;1;1;1;1;1;1;1;1;-2.30874481;-0.120064097;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.050396897;-0.249101305;-1.701923834;-1.753487593;1;0.9;0.8;0.894427190999916;0.4;0.166666666666667;1;19;0;0
825;14;12;3;3;1;3;7;1;0;1;1;1;-0.548186571;-0.120064097;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;8;0.2;0.272727272727273;0.825500825501238;0.3;0.166666666666667;1;19;0;0
826;14;12;1;1;1;1;1;1;0;1;1;1;-2.30874481;-0.120064097;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;8;0.2;0.272727272727273;0.88249750329277;0.3;0.166666666666667;1;19;0;0
827;14;12;3;2;1;3;7;1;0;1;1;1;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;7;0.3;0.3;0.889499179993321;0.3;0.166666666666667;1;19;0;0
828;14;12;3;4;1;3;7;3;2;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;2;0.8;0.818181818181818;0.875544544461828;0.9;0.5;0;19;0;0
829;14;12;4;5;1;4;10;3;4;1;3;7;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.980340682196852;1;0.5;0;19;0;0
830;14;12;5;6;1;5;13;4;5;1;4;10;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;3;0.7;0.823529411764706;0.99892415245883;1;0.666666666666667;0;19;0;0
831;14;12;4;3;1;4;10;4;3;1;4;10;0.332092548;-0.482180492;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;5;0.5;0.705882352941177;0.969527503291553;1;0.666666666666667;1;19;0;0
832;14;12;4;5;1;4;10;4;3;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;-0.442326484;-0.249101305;0.892315358;0.813545497;2;0.8;0.857142857142857;0.981980506061966;1;0.666666666666667;0;19;0;0
833;14;12;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;0.984185292338375;1;0.666666666666667;0;19;0;0
834;14;12;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.666666666666667;0;19;0;0
835;14;12;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.666666666666667;0;19;0;0
836;14;12;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.666666666666667;0;19;0;0
837;14;12;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.666666666666667;0;19;0;0
838;14;12;4;5;1;4;10;3;5;0;4;9;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-1.705028807;0.892315358;0.528319598;4;0.6;0.75;0.99170409472496;1;0.666666666666667;0;19;0;0
839;14;12;4;5;1;4;10;3;5;0;4;9;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-1.705028807;0.892315358;0.528319598;4;0.6;0.75;1;1;0.666666666666667;0;19;0;0
840;14;12;4;5;1;4;10;3;5;0;4;9;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-1.705028807;0.892315358;0.528319598;4;0.6;0.75;1;1;0.666666666666667;0;19;0;0
841;14;12;5;6;1;5;13;4;5;1;4;10;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;3;0.7;0.823529411764706;0.990890823069794;1;0.666666666666667;0;19;0;0
842;14;12;5;6;1;5;13;5;6;1;5;13;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;1.306579457;0.34153269;-0.249101305;1.757061755;1.669223194;0;1;1;0.994714529722026;1;0.833333333333333;0;19;0;0
843;14;12;5;4;1;5;13;5;4;1;5;13;1.212371667;-0.482180492;-0.575946454;1.723178163;1.593079428;1.306579457;-0.442326484;-0.249101305;1.757061755;1.669223194;2;0.8;0.882352941176471;0.982345445014225;1;0.833333333333333;0;19;0;0
844;14;12;6;5;1;6;16;5;4;1;5;13;2.092650786;-0.482180492;-0.575946454;2.72534791;2.58541465;1.306579457;-0.442326484;-0.249101305;1.757061755;1.669223194;3;0.7;0.833333333333333;0.995330572670158;1;0.833333333333333;0;19;0;0
845;14;12;6;6;1;6;16;6;5;1;6;16;2.092650786;-0.120064097;-0.575946454;2.72534791;2.58541465;2.018090609;-0.442326484;-0.249101305;2.621808152;2.52490089;1;0.9;0.947368421052632;0.995613273940133;1;1;0;19;0;0
846;14;12;6;6;1;6;16;6;6;1;6;16;2.092650786;-0.120064097;-0.575946454;2.72534791;2.58541465;2.018090609;-0.050396897;-0.249101305;2.621808152;2.52490089;0;1;1;0.997981386790401;1;1;0;19;0;0
847;14;12;5;5;1;5;13;5;5;1;5;13;1.212371667;-0.120064097;-0.575946454;1.723178163;1.593079428;1.306579457;-0.050396897;-0.249101305;1.757061755;1.669223194;3;0.7;0.842105263157895;0.999818911657586;1;0.833333333333333;0;19;0;0
848;14;12;6;5;2;5;14;5;5;1;5;13;2.092650786;-0.120064097;1.107176568;1.723178163;1.923857836;1.306579457;-0.050396897;-0.249101305;1.757061755;1.669223194;2;0.8;0.888888888888889;0.994675106202611;1;0.833333333333333;0;19;0;0
849;14;12;6;5;2;5;14;6;5;2;5;14;2.092650786;-0.120064097;1.107176568;1.723178163;1.923857836;2.018090609;-0.050396897;1.206826197;1.757061755;1.954449092;0;1;1;0.99503452611756;1;0.833333333333333;0;19;0;0
850;14;12;6;5;2;5;14;6;5;2;5;14;2.092650786;-0.120064097;1.107176568;1.723178163;1.923857836;2.018090609;-0.050396897;1.206826197;1.757061755;1.954449092;0;1;1;1;1;0.833333333333333;0;19;0;0
851;14;12;5;5;1;5;13;5;5;1;5;13;1.212371667;-0.120064097;-0.575946454;1.723178163;1.593079428;1.306579457;-0.050396897;-0.249101305;1.757061755;1.669223194;2;0.8;0.888888888888889;0.991484208483683;1;0.833333333333333;0;19;0;0
852;14;12;5;5;1;5;13;5;5;1;5;13;1.212371667;-0.120064097;-0.575946454;1.723178163;1.593079428;1.306579457;-0.050396897;-0.249101305;1.757061755;1.669223194;0;1;1;1;1;0.833333333333333;0;19;0;0
853;14;12;5;4;1;5;13;5;4;1;5;13;1.212371667;-0.482180492;-0.575946454;1.723178163;1.593079428;1.306579457;-0.442326484;-0.249101305;1.757061755;1.669223194;1;0.9;0.9375;0.994979542041399;1;0.833333333333333;0;19;0;0
854;14;12;5;5;1;5;13;5;4;1;5;13;1.212371667;-0.120064097;-0.575946454;1.723178163;1.593079428;1.306579457;-0.442326484;-0.249101305;1.757061755;1.669223194;1;0.9;0.9375;0.996916234653948;1;0.833333333333333;0;19;0;0
855;14;12;5;7;1;5;13;5;5;1;5;13;1.212371667;0.604168694;-0.575946454;1.723178163;1.593079428;1.306579457;-0.050396897;-0.249101305;1.757061755;1.669223194;2;0.8;0.888888888888889;0.989635577356375;1;0.833333333333333;0;19;0;0
856;14;12;5;8;1;5;13;5;7;1;5;13;1.212371667;0.966285089;-0.575946454;1.723178163;1.593079428;1.306579457;0.733462277;-0.249101305;1.757061755;1.669223194;1;0.9;0.947368421052632;0.992160071140402;1;0.833333333333333;0;19;0;0
857;14;12;6;9;1;6;16;5;8;1;5;13;2.092650786;0.966285089;-0.575946454;2.72534791;2.58541465;1.306579457;1.125391865;-0.249101305;1.757061755;1.669223194;3;0.7;0.863636363636364;0.997966290272942;1;0.833333333333333;0;19;0;0
858;14;12;6;9;1;6;16;6;9;1;6;16;2.092650786;0.966285089;-0.575946454;2.72534791;2.58541465;2.018090609;1.125391865;-0.249101305;2.621808152;2.52490089;0;1;1;0.997080903344082;1;1;0;19;0;0
859;14;12;5;7;1;5;13;5;7;1;5;13;1.212371667;0.604168694;-0.575946454;1.723178163;1.593079428;1.306579457;0.733462277;-0.249101305;1.757061755;1.669223194;4;0.6;0.818181818181818;0.999220475391472;1;0.833333333333333;0;19;0;0
860;14;12;5;7;1;5;13;5;7;1;5;13;1.212371667;0.604168694;-0.575946454;1.723178163;1.593079428;1.306579457;0.733462277;-0.249101305;1.757061755;1.669223194;0;1;1;1;1;0.833333333333333;0;19;0;0
861;14;12;5;7;1;5;13;5;7;1;5;13;1.212371667;0.604168694;-0.575946454;1.723178163;1.593079428;1.306579457;0.733462277;-0.249101305;1.757061755;1.669223194;0;1;1;1;1;0.833333333333333;0;19;0;0
862;14;12;5;7;1;5;13;5;7;1;5;13;1.212371667;0.604168694;-0.575946454;1.723178163;1.593079428;1.306579457;0.733462277;-0.249101305;1.757061755;1.669223194;0;1;1;1;1;0.833333333333333;0;19;0;0
863;14;12;5;7;1;5;13;5;7;1;5;13;1.212371667;0.604168694;-0.575946454;1.723178163;1.593079428;1.306579457;0.733462277;-0.249101305;1.757061755;1.669223194;0;1;1;1;1;0.833333333333333;0;19;0;0
864;14;12;3;2;1;3;7;0;0;0;1;0;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;25;0;0.0384615384615385;0.721687836487032;0.1;0.166666666666667;1;19;1;0
865;14;12;3;2;1;3;7;2;2;0;3;6;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-1.705028807;0.027568961;-0.327358099;4;0.6;0.636363636363636;0.839146391678274;0.7;0.5;1;19;0;0
866;14;12;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;6;0.4;0.5;0.963343294485566;0.6;0.333333333333333;1;19;0;0
867;14;12;4;2;2;3;8;3;2;1;3;7;0.332092548;-0.482180492;1.107176568;-0.281161332;-0.060812608;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;2;0.8;0.818181818181818;0.977008420918394;0.9;0.5;0;19;0;0
868;15;10;2;1;1;2;4;0;0;0;0;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;6;0.4;0;0;0;0;1;20;1;1
869;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;0.707106781186547;0.6;0.4;1;20;0;0
870;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;1;0.6;0.4;0;20;0;0
871;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;1;0.6;0.4;0;20;0;0
872;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;1;0.6;0.4;0;20;0;0
873;15;10;1;0;1;1;1;0;0;0;1;0;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;7;0.3;0.125;0.782623792124926;0.1;0.2;1;20;0;0
874;15;10;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;0;1;1;0.816496580927726;0.3;0.2;1;20;0;0
875;15;10;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;0;1;1;1;0.3;0.2;0;20;0;0
876;15;10;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;0;1;1;1;0.3;0.2;0;20;0;0
877;15;10;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;0;1;1;1;0.3;0.2;0;20;0;0
878;15;10;2;1;1;2;4;0;0;0;1;0;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-2.250976299;-0.442326484;-1.705028807;-1.701923834;-2.038713492;7;0.3;0.125;0.738548945875996;0.1;0.2;1;20;0;0
879;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;0;1;1;0.80903983495589;0.6;0.4;1;20;0;0
880;15;10;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;3;0.7;0.5;0.912870929175277;0.3;0.2;1;20;0;0
881;15;10;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;0;1;1;1;0.3;0.2;0;20;0;0
882;15;10;1;0;1;1;1;1;0;1;1;1;-2.30874481;-0.482180492;-0.575946454;-2.285500827;-2.37626146;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;0;1;1;1;0.3;0.2;0;20;0;0
883;15;10;2;1;1;2;4;1;0;1;1;1;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-1.539465148;-0.442326484;-0.249101305;-1.701923834;-1.753487593;3;0.7;0.5;0.905821627315677;0.3;0.2;1;20;0;0
884;15;10;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.943456353049727;0.6;0.4;1;20;0;0
885;15;10;4;1;3;2;6;3;1;2;2;5;0.332092548;-0.482180492;2.79029959;-1.283331079;-0.722369423;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;2;0.8;0.8;0.981980506061966;0.8;0.4;0;20;0;0
886;15;10;4;1;3;2;6;4;1;3;2;6;0.332092548;-0.482180492;2.79029959;-1.283331079;-0.722369423;0.595068306;-0.442326484;2.662753699;-0.837177437;-0.327358099;0;1;1;0.987596690062407;1;0.4;0;20;0;0
887;15;10;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;2;0.8;0.8;0.989762410697451;0.8;0.4;0;20;0;0
888;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.968962790249909;0.6;0.4;1;20;0;0
889;15;10;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.971927392937794;0.6;0.4;1;20;0;0
890;15;10;3;1;2;2;5;3;1;2;2;5;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.116442845;-0.442326484;1.206826197;-0.837177437;-0.612583997;0;1;1;0.976408221940504;0.8;0.4;0;20;0;0
891;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.968962790249909;0.6;0.4;1;20;0;0
892;15;10;3;1;2;2;5;2;1;1;2;4;-0.548186571;-0.482180492;1.107176568;-1.283331079;-1.05314783;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.971927392937794;0.6;0.4;1;20;0;0
893;15;10;2;1;1;2;4;2;1;1;2;4;-1.42846569;-0.482180492;-0.575946454;-1.283331079;-1.383926238;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;2;0.8;0.75;0.971927392937794;0.6;0.4;1;20;0;0
894;15;10;3;2;1;3;7;2;1;1;2;4;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.827953997;-0.442326484;-0.249101305;-0.837177437;-0.897809896;3;0.7;0.666666666666667;0.973123680201904;0.6;0.4;1;20;0;0
895;15;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;0.975321304444756;0.9;0.6;0;20;0;0
896;15;10;3;2;1;3;7;3;2;1;3;7;-0.548186571;-0.482180492;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;0;1;1;1;0.9;0.6;0;20;0;0
897;15;10;3;4;1;3;7;3;2;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;-0.442326484;-0.249101305;0.027568961;-0.0421322;2;0.8;0.818181818181818;0.968003865827958;0.9;0.6;0;20;0;0
898;15;10;4;4;2;3;8;3;4;1;3;7;0.332092548;0.242052298;1.107176568;-0.281161332;-0.060812608;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;2;0.8;0.846153846153846;0.968913362199261;1;0.6;0;20;0;0
899;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;2;0.8;0.846153846153846;0.98886659507597;1;0.6;0;20;0;0
900;15;10;4;5;1;4;10;3;4;1;3;7;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.991515465631671;1;0.6;0;20;0;0
901;15;10;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;0.991669042475102;1;0.8;0;20;0;0
902;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.998767713641569;1;0.6;0;20;0;0
903;15;10;4;5;1;4;10;3;4;1;3;7;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.991515465631671;1;0.6;0;20;0;0
904;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.991515465631671;1;0.6;0;20;0;0
905;15;10;4;5;1;4;10;3;4;1;3;7;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.991515465631671;1;0.6;0;20;0;0
906;15;10;5;6;1;5;13;4;5;1;4;10;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;3;0.7;0.823529411764706;0.99892415245883;1;0.8;0;20;0;0
907;15;10;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;3;0.7;0.823529411764706;0.994664721025769;1;0.8;0;20;0;0
908;15;10;4;5;1;4;10;3;4;1;3;7;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;6;0.4;0.647058823529412;0.991669042475102;1;0.6;0;20;0;0
909;15;10;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;0.991669042475102;1;0.8;0;20;0;0
910;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.998767713641569;1;0.6;0;20;0;0
911;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;0;1;1;1;1;0.6;0;20;0;0
912;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;0;1;1;1;1;0.6;0;20;0;0
913;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;0;1;1;1;1;0.6;0;20;0;0
914;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;0;1;1;1;1;0.6;0;20;0;0
915;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;0;1;1;1;1;0.6;0;20;0;0
916;15;10;3;4;1;3;7;3;4;1;3;7;-0.548186571;0.242052298;-0.575946454;-0.281161332;-0.391591016;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;0;1;1;1;1;0.6;0;20;0;0
917;15;10;4;5;1;4;10;3;4;1;3;7;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;-0.116442845;0.34153269;-0.249101305;0.027568961;-0.0421322;3;0.7;0.785714285714286;0.991515465631671;1;0.6;0;20;0;0
918;15;10;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;0.991669042475102;1;0.8;0;20;0;0
919;15;10;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;20;0;0
920;15;10;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;20;0;0
921;15;10;4;5;1;4;10;4;5;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;0;1;1;1;1;0.8;0;20;0;0
922;15;10;5;6;1;5;13;4;5;1;4;10;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;3;0.7;0.823529411764706;0.994664721025769;1;0.8;0;20;0;0
923;15;10;5;6;1;5;13;5;6;1;5;13;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;1.306579457;0.34153269;-0.249101305;1.757061755;1.669223194;0;1;1;0.994714529722026;1;1;0;20;0;0
924;16;5;4;4;1;4;10;0;0;0;0;0;0.332092548;-0.120064097;-0.575946454;0.721008415;0.600744206;-2.250976299;-0.442326484;-1.705028807;-2.566670231;-2.038713492;13;0;0;0;0;0;1;21;1;1
925;16;5;4;5;1;4;10;4;4;1;4;10;0.332092548;0.242052298;-0.575946454;0.721008415;0.600744206;0.595068306;-0.050396897;-0.249101305;0.892315358;0.813545497;1;0.9;0.928571428571429;0.731957627420288;1;0.571428571428571;0;21;0;0
926;16;5;5;6;1;5;13;4;5;1;4;10;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;0.595068306;0.34153269;-0.249101305;0.892315358;0.813545497;3;0.7;0.823529411764706;0.99551038574897;1;0.571428571428571;0;21;0;0
927;16;5;5;6;1;5;13;5;6;1;5;13;1.212371667;0.242052298;-0.575946454;1.723178163;1.593079428;1.306579457;0.34153269;-0.249101305;1.757061755;1.669223194;0;1;1;0.994714529722026;1;0.714285714285714;0;21;0;0
