QuerySId;SessionSid;UsersId;NoP;NoS;NoA;NoT;NoAtt;NCP;NCS;NCA;NCT;NCAtt;zNoP;zNoS;zNoA;zNoT;zNoAtt;zNCP;zNCF;zNCA;zNCT;zNCAtt;NoQ;Length;RED;Edit index;Jackard index;Cosine index;Common fragments index;Common tables index;vote;ExplorationSid
92;2;354;10;0;0;1;9;10;0;0;0;9;0.09561418205575;-0.383692514184919;-0.19697466640804;-0.151709551430603;0.532076078925131;0.321371146440218;-0.302991629339198;-0.187678161841789;-0.416267449171356;1.12331006538634;;498;2;0.8;0.833333333333333;0.708863570928183;1;0;1;10
93;2;354;10;1;0;1;9;10;0;0;0;9;0.09561418205575;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;0.321371146440218;-0.302991629339198;-0.187678161841789;-0.416267449171356;1.12331006538634;;533;3;0.7;0.769230769230769;0.997521681443815;1;0;1;10
94;2;354;2;2;1;2;8;0;0;0;0;0;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.407102221949563;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;376;19;0;0;0.468342835350579;0;0;0;11
95;2;354;2;2;1;2;8;2;2;1;2;8;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.407102221949563;-0.13495620484745;0.718761081832151;0.735823051501478;0.557792903484934;0.936709757420886;;376;0;1;1;0.707106781186548;0.7;0.666666666666667;1;11
96;2;354;2;2;1;2;8;2;2;1;2;8;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.407102221949563;-0.13495620484745;0.718761081832151;0.735823051501478;0.557792903484934;0.936709757420886;;376;0;1;1;1;0.7;0.666666666666667;1;11
97;2;354;2;2;1;2;8;2;0;1;1;5;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.407102221949563;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;0.376908833524523;;374;6;0.4;0.4;0.899842541331695;0.4;0.333333333333333;1;11
98;2;354;2;2;1;2;9;0;2;1;2;8;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.532076078925131;-0.249038042669367;0.718761081832151;0.735823051501478;0.557792903484934;0.936709757420886;;375;4;0.6;0.555555555555556;0.782585580871229;0.5;0.666666666666667;1;11
99;2;354;2;2;1;2;9;1;0;1;1;6;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.532076078925131;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;0.563509141489977;;378;8;0.2;0.272727272727273;0.852802865422442;0.3;0.333333333333333;1;11
100;2;354;2;2;1;2;9;2;2;1;2;9;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.532076078925131;-0.13495620484745;0.718761081832151;0.735823051501478;0.557792903484934;1.12331006538634;;378;0;1;1;0.882522608121828;0.7;0.666666666666667;1;11
101;2;354;2;1;0;2;4;0;0;0;0;0;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;166;12;0;0;0.653720450460613;0;0;0;12
102;2;354;2;1;0;2;4;1;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.191997123758408;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;170;2;0.8;0.666666666666667;0.774596669241483;0.4;0.666666666666667;1;12
103;2;354;2;1;0;2;4;2;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.13495620484745;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;179;0;1;1;0.973728991120295;0.5;0.666666666666667;1;12
104;2;354;2;1;0;2;4;1;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.191997123758408;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;178;2;0.8;0.666666666666667;0.973728991120295;0.4;0.666666666666667;1;12
105;2;354;2;1;0;2;4;1;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.191997123758408;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;259;2;0.8;0.666666666666667;1;0.4;0.666666666666667;1;12
106;2;354;2;1;0;2;4;2;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.13495620484745;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;259;0;1;1;0.973728991120295;0.5;0.666666666666667;1;12
107;2;354;2;2;1;2;9;0;0;0;0;0;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.532076078925131;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;378;12;0;0;0.653720450460614;0;0;0;13
108;2;354;6;1;0;2;7;0;0;0;0;0;-0.084337671544698;-0.060551143590089;-0.19697466640804;0.151994238147492;0.282128364973996;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;371;16;0;0;0.779666547283578;0;0;0;14
109;2;354;2;1;0;2;4;0;0;0;0;0;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;203;14;0;0;0.884984650702101;0;0;0;15
110;2;354;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;74;8;0.2;0;0.769800358919501;0;0;0;16
111;2;354;6;0;0;1;0;0;0;0;1;0;-0.084337671544698;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;73;8;0.2;0.111111111111111;0.655610068107186;0.1;0.333333333333333;1;16
112;2;354;4;1;0;2;3;0;0;0;0;0;-0.354265451945371;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;268;14;0;0;0.920390023026225;0;0;0;17
113;2;354;2;2;1;2;9;0;0;0;0;0;-0.264289525145146;0.262590227004742;0.307545319484149;0.151994238147492;0.532076078925131;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;378;14;0;0;0.847318545736323;0;0;0;18
114;2;354;9;0;0;1;0;2;0;0;0;0;-0.354265451945371;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;65;13;0;0.133333333333333;0.598148604554579;0.2;0;1;18
115;2;354;1;0;0;1;1;0;0;0;1;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;79;10;0;0.090909090909091;0.622572806364691;0.1;0.333333333333333;1;18
116;2;354;5;1;0;1;2;0;0;0;0;0;-0.12932563494481;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;84;9;0.1;0;0.666666666666667;0;0;0;19
117;2;354;4;2;0;3;5;1;0;0;1;0;-0.354265451945371;0.262590227004742;-0.19697466640804;0.455698027725587;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;363;12;0;0.142857142857143;0.864126412275354;0.2;0.333333333333333;1;19
118;2;354;7;2;0;3;5;2;2;0;3;5;-0.354265451945371;0.262590227004742;-0.19697466640804;0.455698027725587;0.032180651022861;-0.249038042669367;0.718761081832151;-0.187678161841789;1.04482307981308;0.376908833524523;;367;7;0.3;0.5;0.929530060361448;0.7;1;1;19
119;2;354;7;2;0;3;5;2;2;0;3;5;-0.354265451945371;0.262590227004742;-0.19697466640804;0.455698027725587;0.032180651022861;-0.249038042669367;0.718761081832151;-0.187678161841789;1.04482307981308;0.376908833524523;;367;10;0;0.411764705882353;1;0.7;1;1;19
120;2;354;7;2;0;3;5;2;2;0;3;5;-0.354265451945371;0.262590227004742;-0.19697466640804;0.455698027725587;0.032180651022861;-0.249038042669367;0.718761081832151;-0.187678161841789;1.04482307981308;0.376908833524523;;367;10;0;0.411764705882353;1;0.7;1;1;19
121;2;354;6;2;0;2;5;3;1;0;2;5;-0.354265451945371;0.262590227004742;-0.19697466640804;0.151994238147492;0.032180651022861;-0.249038042669367;0.207884726246477;-0.187678161841789;0.557792903484934;0.376908833524523;;369;10;0;0.375;0.975026440899912;0.6;0.666666666666667;1;19
122;2;354;6;2;0;2;5;3;1;0;2;5;-0.354265451945371;0.262590227004742;-0.19697466640804;0.151994238147492;0.032180651022861;-0.249038042669367;0.207884726246477;-0.187678161841789;0.557792903484934;0.376908833524523;;366;8;0.2;0.428571428571429;1;0.6;0.666666666666667;1;19
123;2;354;6;2;0;3;5;2;1;0;2;5;-0.354265451945371;0.262590227004742;-0.19697466640804;0.455698027725587;0.032180651022861;-0.249038042669367;0.207884726246477;-0.187678161841789;0.557792903484934;0.376908833524523;;364;11;0;0.3125;0.982758620689655;0.5;0.666666666666667;1;19
124;2;354;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;74;14;0;0;0.682288239221013;0;0;0;20
125;2;354;10;1;0;1;9;0;0;0;0;0;0.09561418205575;-0.060551143590089;-0.19697466640804;-0.151709551430603;0.532076078925131;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;527;15;0;0;0.628828145522532;0;0;0;21
126;2;354;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;74;15;0;0;0.628828145522532;0;0;0;22
127;2;354;6;0;0;1;0;0;0;0;1;0;-0.084337671544698;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;74;8;0.2;0.111111111111111;0.655610068107186;0.1;0.333333333333333;1;22
128;2;354;1;0;1;1;1;0;0;0;1;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;74;8;0.2;0.111111111111111;0.64888568452305;0.1;0.333333333333333;1;22
129;2;354;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;74;0;1;1;0.816496580927726;0.3;0.333333333333333;1;22
130;2;354;4;1;0;2;3;0;0;0;0;0;-0.354265451945371;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;267;10;0;0;0.534522483824849;0;0;0;23
131;2;354;3;1;0;2;3;1;0;0;2;3;-0.354265451945371;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.557792903484934;0.003708217593614;;314;7;0.3;0.3;0.85106449634699;0.3;0.666666666666667;1;23
132;2;354;4;2;0;3;5;1;0;0;1;1;-0.354265451945371;0.262590227004742;-0.19697466640804;0.455698027725587;0.032180651022861;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.369492398337294;;411;11;0;0.153846153846154;0.947698489944878;0.2;0.333333333333333;1;23
133;2;354;2;1;0;2;4;0;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.249038042669367;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;203;8;0.2;0.272727272727273;0.864027649327175;0.3;0.666666666666667;1;23
134;2;354;1;0;1;1;1;0;0;0;1;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;46;6;0.4;0.142857142857143;0.801783725737273;0.1;0.333333333333333;1;23
135;2;354;1;0;1;1;1;1;0;1;0;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;-0.416267449171356;-0.369492398337294;;64;2;0.8;0.5;0.670820393249937;0.2;0;1;23
136;2;354;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;64;0;1;1;0.912870929175277;0.3;0.333333333333333;1;23
137;2;354;2;1;0;2;4;0;0;0;0;0;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;203;8;0.2;0;0.544331053951817;0;0;1;24
138;2;354;2;1;0;2;4;2;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.13495620484745;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;203;0;1;1;0.707106781186548;0.5;0.666666666666667;1;24
139;2;354;2;1;0;2;4;2;1;0;2;4;-0.264289525145146;-0.060551143590089;-0.19697466640804;0.151994238147492;-0.092793205952706;-0.13495620484745;0.207884726246477;-0.187678161841789;0.557792903484934;0.190308525559068;;203;0;1;1;1;0.5;0.666666666666667;1;24
140;3;690;3;0;3;1;12;0;0;0;0;0;-0.219301561745034;-0.383692514184919;1.31658529126853;-0.151709551430603;0.906997649851833;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;701;7;0.3;0;0;0;0;0;25
141;4;354;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;46;3;0.7;0;0;0;0;0;26
142;4;354;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;46;0;1;1;0.707106781186548;0.3;1;1;26
143;4;354;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;46;0;1;1;1;0.3;1;1;26
144;4;354;1;0;1;1;1;1;0;1;1;1;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.369492398337294;;46;0;1;1;1;0.3;1;1;26
145;4;354;2;0;0;1;0;0;0;0;0;0;-0.354265451945371;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;54;6;0.4;0;0.547722557505166;0;0;0;27
146;4;354;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;39;6;0.4;0;0.774596669241483;0;0;0;28
147;4;354;3;2;0;1;3;0;0;0;0;0;-0.219301561745034;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;119;9;0.1;0;0.617213399848368;0;0;0;29
148;4;354;3;2;0;1;4;3;1;0;1;3;-0.219301561745034;0.262590227004742;-0.19697466640804;-0.151709551430603;-0.092793205952706;-0.077915285936491;0.207884726246477;-0.187678161841789;0.070762727156789;0.003708217593614;;132;2;0.8;0.714285714285714;0.748331477354788;0.5;1;1;29
149;4;354;3;3;0;1;4;3;1;0;1;4;-0.219301561745034;0.585731597599573;-0.19697466640804;-0.151709551430603;-0.092793205952706;-0.077915285936491;0.207884726246477;-0.187678161841789;0.070762727156789;0.190308525559068;;157;3;0.7;0.625;0.985900603509299;0.5;1;1;29
150;4;354;3;0;0;1;0;3;0;0;1;0;-0.219301561745034;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.077915285936491;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;70;3;0.7;0.571428571428571;0.816496580927726;0.4;1;1;29
151;4;354;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;46;6;0.4;0;0.632455532033676;0;0;0;30
152;4;354;1;1;1;1;2;0;0;0;0;0;-0.309277488545259;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;80;6;0.4;0;0.707106781186547;0;0;0;31
153;5;1002;52;1;0;1;1;0;0;0;0;0;1.98510864486046;-0.060551143590089;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;84;54;0;0;0;0;0;0;32
154;5;1002;1;1;1;1;2;0;0;0;1;0;-0.309277488545259;-0.060551143590089;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;92;56;0;0.017543859649123;0.464242462837634;0.1;1;1;32
155;5;1002;2;0;1;1;2;1;0;1;1;2;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.191997123758408;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;94;2;0.8;0.6;0.74535599249993;0.3;1;1;32
156;5;1002;2;0;1;1;2;2;0;1;1;2;-0.264289525145146;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.342740919903841;-0.13495620484745;-0.302991629339198;0.735823051501478;0.070762727156789;-0.18289209037184;;119;0;1;1;0.962250448649376;0.4;1;1;32
157;6;354;1;0;1;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;0.307545319484149;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;46;3;0.7;0;0;0;0;0;33
158;6;354;2;0;0;1;0;0;0;0;1;0;-0.264289525145146;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;45;4;0.6;0.2;0.707106781186548;0.1;0.5;1;33
159;6;354;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;57;5;0.5;0;0.866025403784439;0;0;0;34
160;6;354;1;0;0;1;1;0;0;0;0;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;44;4;0.6;0;1;0;0;0;35
161;6;354;1;0;0;1;0;0;0;0;0;0;-0.354265451945371;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;44;4;0.6;0;1;0;0;0;36
162;6;354;1;0;0;1;0;0;0;0;1;0;-0.354265451945371;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;69;2;0.8;0.333333333333333;0.816496580927726;0.1;0.5;1;36
163;6;354;1;2;0;2;3;0;0;0;0;0;-0.354265451945371;0.262590227004742;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;-0.416267449171356;-0.556092706302749;;166;7;0.3;0;0.577350269189626;0;0;0;37
164;6;354;1;0;0;1;0;0;0;0;1;0;-0.354265451945371;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;51;5;0.5;0.166666666666667;0.577350269189626;0.1;0.5;1;37
165;6;354;1;0;0;1;1;0;0;0;1;0;-0.309277488545259;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.467714776879408;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;56;2;0.8;0.333333333333333;1;0.1;0.5;1;37
166;6;354;1;2;0;2;3;1;0;0;1;0;-0.354265451945371;0.262590227004742;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;166;3;0.7;0.4;0.696310623822791;0.2;0.5;1;37
167;6;354;1;2;0;2;3;1;2;0;2;3;-0.354265451945371;0.262590227004742;-0.19697466640804;0.151994238147492;-0.217767062928274;-0.249038042669367;0.718761081832151;-0.187678161841789;0.557792903484934;0.003708217593614;;166;0;1;1;0.852802865422442;0.5;1;1;37
168;6;354;1;0;0;1;0;0;0;0;1;0;-0.354265451945371;-0.383692514184919;-0.19697466640804;-0.151709551430603;-0.592688633854976;-0.249038042669367;-0.302991629339198;-0.187678161841789;0.070762727156789;-0.556092706302749;;51;5;0.5;0.166666666666667;0.680413817439772;0.1;0.5;1;37
